id,x,y,z,color,cluster,from,seq_cluster_size,from_order,length,plddt
MGYP003149064663.domain0.pdb,3639.243896484375,3127.4482421875,1.0,#9e0142,cluster_0,ESMAtlas,1,2,,
MGYP003149215940.domain0.pdb,4457.31591796875,3081.703369140625,1.0,#808080,Unclustered,ESMAtlas,1,2,,
MGYP003149289458.domain0.pdb,4289.90185546875,4775.1943359375,1.0,#fca75e,cluster_14,ESMAtlas,1,2,,
MGYP003149324258.domain0.pdb,4325.9453125,4280.61474609375,1.0,#fdb466,cluster_15,ESMAtlas,1,2,,
MGYP003149446273.domain0.pdb,4576.10302734375,3982.984130859375,1.0,#9e0142,cluster_0,ESMAtlas,1,2,,
AF-A0A524EZM5-F1-model_v4.domain0.pdb,3296.08447265625,3560.96044921875,1.0,#cb334c,cluster_4,AFDB,1,1,114.0,81.27535087719298
AF-A0A524FVY2-F1-model_v4.domain0.pdb,4468.7822265625,3248.043701171875,1.0,#808080,Unclustered,AFDB,1,1,136.0,35.231617647058826
AF-A0A524G0D5-F1-model_v4.domain0.pdb,3395.701904296875,4432.0595703125,1.0,#808080,Unclustered,AFDB,1,1,137.0,73.22357664233577
MGYP001618779107.domain0.pdb,3376.214599609375,4010.22900390625,1.0,#cb334c,cluster_4,ESMAtlas,1,2,,
MGYP001618847324.domain0.pdb,4525.42529296875,3949.09423828125,1.0,#9e0142,cluster_0,ESMAtlas,2,2,,
MGYP001618848856.domain0.pdb,4458.26220703125,4220.24560546875,1.0,#808080,Unclustered,ESMAtlas,2,2,,
MGYP001618848902.domain0.pdb,3699.90869140625,4731.33349609375,1.0,#808080,Unclustered,ESMAtlas,1,2,,
MGYP001618902323.domain0.pdb,4819.0224609375,4201.73583984375,1.0,#9e0142,cluster_0,ESMAtlas,1,2,,
MGYP001618925714.domain0.pdb,3586.007568359375,4054.703369140625,1.0,#cb334c,cluster_4,ESMAtlas,1,2,,
MGYP001618931166.domain0.pdb,3725.625,3392.131591796875,1.0,#808080,Unclustered,ESMAtlas,1,2,,
MGYP001619178165.domain0.pdb,4936.2646484375,3908.895751953125,1.0,#9e0142,cluster_0,ESMAtlas,1,2,,
MGYP001619208970.domain0.pdb,4576.671875,4215.01220703125,1.0,#9e0142,cluster_0,ESMAtlas,1,2,,
MGYP001619276368.domain0.pdb,3687.031982421875,4861.56298828125,1.0,#f88e52,cluster_12,ESMAtlas,1,2,,
MGYP001619279008.domain0.pdb,3445.502685546875,4339.556640625,1.0,#808080,Unclustered,ESMAtlas,1,2,,
MGYP001619281230.domain0.pdb,4776.72216796875,4167.69189453125,1.0,#9e0142,cluster_0,ESMAtlas,1,2,,
MGYP001619385457.domain0.pdb,4418.64599609375,4200.3740234375,1.0,#9e0142,cluster_0,ESMAtlas,1,2,,
MGYP001619469997.domain0.pdb,4724.84033203125,3956.501708984375,1.0,#9e0142,cluster_0,ESMAtlas,1,2,,
MGYP001619475001.domain5.pdb,3423.42431640625,4188.09423828125,1.0,#808080,Unclustered,ESMAtlas,1,2,,
MGYP001619480725.domain0.pdb,4470.57177734375,4111.140625,1.0,#808080,Unclustered,ESMAtlas,1,2,,
MGYP001619549659.domain0.pdb,4307.23583984375,4942.87548828125,1.0,#fca75e,cluster_14,ESMAtlas,1,2,,
MGYP001619630243.domain0.pdb,4510.88525390625,4220.5947265625,1.0,#9e0142,cluster_0,ESMAtlas,2,2,,
MGYP001619685056.domain1.pdb,3227.391357421875,4182.12158203125,1.0,#cb334c,cluster_4,ESMAtlas,2,2,,
MGYP001619738486.domain0.pdb,3926.209228515625,3439.11181640625,1.0,#808080,Unclustered,ESMAtlas,1,2,,
MGYP001619767528.domain0.pdb,4655.265625,3490.238037109375,1.0,#9e0142,cluster_0,ESMAtlas,1,2,,
MGYP001619768771.domain0.pdb,5049.578125,4043.963623046875,1.0,#9e0142,cluster_0,ESMAtlas,1,2,,
MGYP001619774072.domain1.pdb,3239.373779296875,4048.43603515625,1.0,#cb334c,cluster_4,ESMAtlas,1,2,,
MGYP001620145584.domain0.pdb,3172.166748046875,4164.59228515625,1.0,#cb334c,cluster_4,ESMAtlas,1,2,,
MGYP001653672839.domain0.pdb,4229.60009765625,3100.59375,1.0,#f06744,cluster_9,ESMAtlas,5,2,,
MGYP001662164171.domain0.pdb,4688.125,3204.786865234375,1.0,#e9f69e,cluster_28,ESMAtlas,1,2,,
MGYP001663060190.domain0.pdb,5079.158203125,3702.015625,1.0,#fee493,cluster_20,ESMAtlas,1,2,,
MGYP001667817716.domain0.pdb,3660.35009765625,4777.63525390625,1.0,#f88e52,cluster_12,ESMAtlas,1,2,,
MGYP001667951207.domain1.pdb,3102.263427734375,4027.064453125,1.0,#cb334c,cluster_4,ESMAtlas,1,2,,
MGYP001668178864.domain0.pdb,4049.003173828125,3515.33251953125,1.0,#a80c44,cluster_1,ESMAtlas,1,2,,
MGYP001682179759.domain0.pdb,4312.2607421875,3059.74169921875,1.0,#dc494b,cluster_6,ESMAtlas,1,2,,
MGYP001724617057.domain0.pdb,3882.70166015625,3631.0341796875,1.0,#808080,Unclustered,ESMAtlas,1,2,,
MGYP001735962645.domain1.pdb,3069.0263671875,3924.373291015625,1.0,#cb334c,cluster_4,ESMAtlas,1,2,,
MGYP001739186456.domain0.pdb,3755.982421875,4900.50244140625,1.0,#f88e52,cluster_12,ESMAtlas,2,2,,
MGYP001739563945.domain0.pdb,3875.432861328125,3514.600830078125,1.0,#a80c44,cluster_1,ESMAtlas,4,2,,
MGYP001744399137.domain0.pdb,4069.65478515625,4056.00537109375,1.0,#fdc877,cluster_17,ESMAtlas,1,2,,
MGYP001747961147.domain0.pdb,4011.212158203125,3354.002197265625,1.0,#a80c44,cluster_1,ESMAtlas,1,2,,
MGYP001748996519.domain0.pdb,3919.608642578125,3818.587646484375,1.0,#808080,Unclustered,ESMAtlas,1,2,,
MGYP001750054054.domain0.pdb,3840.455078125,3814.52978515625,1.0,#808080,Unclustered,ESMAtlas,1,2,,
MGYP001757353893.domain0.pdb,4081.652099609375,3884.5166015625,1.0,#e95c47,cluster_8,ESMAtlas,2,2,,
MGYP001758002957.domain2.pdb,3652.292724609375,4329.7509765625,1.0,#f47245,cluster_10,ESMAtlas,3,2,,
MGYP001758942942.domain0.pdb,4679.6396484375,3182.546142578125,1.0,#e9f69e,cluster_28,ESMAtlas,2,2,,
MGYP001760118124.domain2.pdb,3348.546630859375,3769.081298828125,1.0,#cb334c,cluster_4,ESMAtlas,3,2,,
MGYP001760329115.domain0.pdb,3539.4130859375,3684.189453125,1.0,#808080,Unclustered,ESMAtlas,1,2,,
MGYP001760889304.domain0.pdb,4134.3017578125,3438.55078125,1.0,#a80c44,cluster_1,ESMAtlas,1,2,,
MGYP001761386145.domain0.pdb,4617.02001953125,3150.166259765625,1.0,#e9f69e,cluster_28,ESMAtlas,1,2,,
MGYP001762712545.domain0.pdb,5155.517578125,4064.93798828125,1.0,#9e0142,cluster_0,ESMAtlas,1,2,,
MGYP001763313098.domain0.pdb,3660.298583984375,4408.46435546875,1.0,#f67e4b,cluster_11,ESMAtlas,1,2,,
MGYP001764254887.domain0.pdb,3435.217529296875,4812.30029296875,1.0,#808080,Unclustered,ESMAtlas,2,2,,
MGYP001764578478.domain0.pdb,4819.5634765625,3817.9970703125,1.0,#9e0142,cluster_0,ESMAtlas,1,2,,
MGYP001764737608.domain0.pdb,5024.11083984375,3630.60693359375,1.0,#fee493,cluster_20,ESMAtlas,1,2,,
MGYP001764936179.domain0.pdb,4355.61474609375,4519.88720703125,1.0,#9e0142,cluster_0,ESMAtlas,1,2,,
MGYP001765071226.domain1.pdb,3226.593994140625,4115.70263671875,1.0,#cb334c,cluster_4,ESMAtlas,1,2,,
MGYP001765673238.domain0.pdb,4684.71142578125,3675.464111328125,1.0,#9e0142,cluster_0,ESMAtlas,1,2,,
MGYP001765718496.domain0.pdb,4153.4169921875,5148.8837890625,1.0,#b0dfa2,cluster_33,ESMAtlas,1,2,,
MGYP001765779594.domain0.pdb,4051.654541015625,3889.198486328125,1.0,#808080,Unclustered,ESMAtlas,1,2,,
MGYP001765820790.domain0.pdb,3826.041748046875,4874.75732421875,1.0,#f88e52,cluster_12,ESMAtlas,1,2,,
MGYP001765997306.domain0.pdb,4715.3193359375,4511.80078125,1.0,#9e0142,cluster_0,ESMAtlas,1,2,,
MGYP001766005651.domain5.pdb,3413.666259765625,3831.467041015625,1.0,#cb334c,cluster_4,ESMAtlas,1,2,,
MGYP001766028892.domain0.pdb,4855.34228515625,4035.299560546875,1.0,#9e0142,cluster_0,ESMAtlas,1,2,,
MGYP001766190856.domain0.pdb,4348.7041015625,4404.5087890625,1.0,#9e0142,cluster_0,ESMAtlas,1,2,,
MGYP001766509276.domain1.pdb,3120.32080078125,4092.161376953125,1.0,#cb334c,cluster_4,ESMAtlas,1,2,,
MGYP001766731681.domain0.pdb,3203.968505859375,4687.1904296875,1.0,#808080,Unclustered,ESMAtlas,1,2,,
MGYP001766798623.domain0.pdb,3386.82763671875,4035.967041015625,1.0,#808080,Unclustered,ESMAtlas,2,2,,
MGYP001766866139.domain0.pdb,4239.05419921875,5177.2529296875,1.0,#b0dfa2,cluster_33,ESMAtlas,1,2,,
MGYP001766878140.domain0.pdb,3637.07177734375,3357.89208984375,1.0,#808080,Unclustered,ESMAtlas,1,2,,
MGYP001766921861.domain0.pdb,4143.35498046875,5106.27392578125,1.0,#b0dfa2,cluster_33,ESMAtlas,2,2,,
MGYP001767019577.domain0.pdb,3732.64892578125,3439.10498046875,1.0,#a80c44,cluster_1,ESMAtlas,2,2,,
MGYP001767032221.domain0.pdb,4602.640625,4507.7451171875,1.0,#808080,Unclustered,ESMAtlas,1,2,,
MGYP001767196989.domain0.pdb,4016.78271484375,4799.966796875,1.0,#f88e52,cluster_12,ESMAtlas,1,2,,
MGYP001767274921.domain0.pdb,4471.34521484375,4395.84326171875,1.0,#808080,Unclustered,ESMAtlas,1,2,,
MGYP001767388402.domain0.pdb,4843.802734375,3384.29443359375,1.0,#9e0142,cluster_0,ESMAtlas,1,2,,
MGYP001767574973.domain1.pdb,3786.882080078125,4132.33349609375,1.0,#cb334c,cluster_4,ESMAtlas,6,2,,
MGYP001767574973.domain2.pdb,3184.427001953125,4528.41943359375,1.0,#5db8a8,cluster_39,ESMAtlas,1,2,,
MGYP001767582567.domain0.pdb,4268.40771484375,5158.11376953125,1.0,#b0dfa2,cluster_33,ESMAtlas,2,2,,
MGYP001767672523.domain0.pdb,4711.474609375,3298.82177734375,1.0,#9e0142,cluster_0,ESMAtlas,1,2,,
MGYP001767691403.domain0.pdb,4175.44287109375,5134.486328125,1.0,#b0dfa2,cluster_33,ESMAtlas,1,2,,
MGYP001767792237.domain0.pdb,3601.39208984375,4402.04345703125,1.0,#f67e4b,cluster_11,ESMAtlas,1,2,,
MGYP001767853765.domain1.pdb,4619.44384765625,5011.2568359375,1.0,#e3f498,cluster_29,ESMAtlas,1,2,,
MGYP001768029814.domain0.pdb,4691.412109375,3906.908935546875,1.0,#9e0142,cluster_0,ESMAtlas,3,2,,
MGYP001768092684.domain0.pdb,4285.1572265625,3033.63232421875,1.0,#dc494b,cluster_6,ESMAtlas,1,2,,
MGYP001768152258.domain1.pdb,3186.123291015625,4015.359619140625,1.0,#cb334c,cluster_4,ESMAtlas,1,2,,
MGYP001768182418.domain0.pdb,3930.305419921875,4639.26123046875,1.0,#f88e52,cluster_12,ESMAtlas,1,2,,
MGYP001768256945.domain0.pdb,4718.79638671875,4007.797607421875,1.0,#9e0142,cluster_0,ESMAtlas,1,2,,
MGYP001768511995.domain0.pdb,3887.06689453125,4785.10693359375,1.0,#f88e52,cluster_12,ESMAtlas,1,2,,
MGYP001769091206.domain0.pdb,4055.182373046875,3554.33447265625,1.0,#a80c44,cluster_1,ESMAtlas,1,2,,
MGYP001769257315.domain0.pdb,5147.89013671875,3913.29931640625,1.0,#9e0142,cluster_0,ESMAtlas,3,2,,
MGYP001769277998.domain0.pdb,4530.50830078125,4723.99609375,1.0,#fca75e,cluster_14,ESMAtlas,1,2,,
MGYP001769371969.domain0.pdb,5164.4541015625,4197.53125,1.0,#9e0142,cluster_0,ESMAtlas,1,2,,
MGYP001769762571.domain0.pdb,4315.833984375,4798.25537109375,1.0,#fca75e,cluster_14,ESMAtlas,1,2,,
MGYP001769818525.domain0.pdb,4637.15771484375,4624.873046875,1.0,#9e0142,cluster_0,ESMAtlas,1,2,,
MGYP001769849716.domain0.pdb,5111.1943359375,4055.7685546875,1.0,#9e0142,cluster_0,ESMAtlas,1,2,,
MGYP001769916465.domain1.pdb,3311.235107421875,3968.173583984375,1.0,#cb334c,cluster_4,ESMAtlas,1,2,,
MGYP001769962999.domain0.pdb,4342.853515625,4414.91845703125,1.0,#9e0142,cluster_0,ESMAtlas,1,2,,
MGYP001770096155.domain1.pdb,3220.870361328125,4137.8603515625,1.0,#cb334c,cluster_4,ESMAtlas,1,2,,
MGYP001029145070.domain1.pdb,4264.68310546875,5209.34912109375,1.0,#b0dfa2,cluster_33,ESMAtlas,1,2,,
MGYP001029275924.domain0.pdb,4604.96337890625,3211.575927734375,1.0,#e9f69e,cluster_28,ESMAtlas,5,2,,
MGYP001029670425.domain0.pdb,4891.40380859375,3967.0478515625,1.0,#9e0142,cluster_0,ESMAtlas,1,2,,
MGYP001029892827.domain0.pdb,4753.353515625,4831.20751953125,1.0,#fdde89,cluster_19,ESMAtlas,2,2,,
MGYP001029978264.domain1.pdb,4155.7109375,3206.5224609375,1.0,#808080,Unclustered,ESMAtlas,1,2,,
AF-A0A1F5QCW7-F1-model_v4.domain0.pdb,3632.673583984375,5026.755859375,1.0,#fa9a58,cluster_13,AFDB,1,1,85.0,87.90341176470587
AF-A0A1F5URZ3-F1-model_v4.domain1.pdb,3216.60546875,4101.67333984375,1.0,#cb334c,cluster_4,AFDB,1,1,134.0,74.9634328358209
AF-A0A1F5VJQ5-F1-model_v4.domain0.pdb,3807.52783203125,4901.99462890625,1.0,#f88e52,cluster_12,AFDB,1,1,103.0,90.62621359223303
AF-A0A1F5VXN4-F1-model_v4.domain1.pdb,3261.5830078125,4190.3544921875,1.0,#cb334c,cluster_4,AFDB,1,1,110.0,83.51609090909092
AF-A0A1F5X5X2-F1-model_v4.domain1.pdb,3155.185546875,4261.326171875,1.0,#cb334c,cluster_4,AFDB,4,1,128.0,79.060390625
AF-A0A1F5YIE7-F1-model_v4.domain3.pdb,3515.864990234375,4166.9052734375,1.0,#cb334c,cluster_4,AFDB,1,1,102.0,87.84009803921568
AF-A0A1F5YYJ1-F1-model_v4.domain1.pdb,3138.662109375,4161.1513671875,1.0,#cb334c,cluster_4,AFDB,1,1,134.0,75.97119402985074
AF-A0A1F5Z0Z0-F1-model_v4.domain0.pdb,4383.07080078125,4647.66845703125,1.0,#9e0142,cluster_0,AFDB,1,1,76.0,86.54355263157895
AF-A0A1F6BLU5-F1-model_v4.domain1.pdb,3105.4873046875,4219.046875,1.0,#cb334c,cluster_4,AFDB,1,1,127.0,83.09700787401574
AF-A0A1F6EEU0-F1-model_v4.domain1.pdb,3263.89697265625,4335.39404296875,1.0,#cb334c,cluster_4,AFDB,3,1,143.0,72.57762237762239
AF-A0A1F6HA32-F1-model_v4.domain0.pdb,5149.7919921875,3865.457763671875,1.0,#9e0142,cluster_0,AFDB,1,1,204.0,95.22926470588236
AF-A0A1F6HC75-F1-model_v4.domain0.pdb,4533.37109375,4754.56005859375,1.0,#fca75e,cluster_14,AFDB,1,1,98.0,84.8611224489796
AF-A0A1F6N4B8-F1-model_v4.domain0.pdb,3652.84130859375,5053.74658203125,1.0,#fa9a58,cluster_13,AFDB,1,1,86.0,85.76627906976744
AF-A0A1F6NFV0-F1-model_v4.domain2.pdb,3572.63623046875,3677.318359375,1.0,#a80c44,cluster_1,AFDB,1,1,114.0,92.18394736842106
AF-A0A1F6RE10-F1-model_v4.domain1.pdb,3597.229248046875,5022.634765625,1.0,#fa9a58,cluster_13,AFDB,1,1,91.0,88.77604395604395
AF-A0A1F6WQU0-F1-model_v4.domain1.pdb,3231.4365234375,4293.39453125,1.0,#cb334c,cluster_4,AFDB,1,1,93.0,71.79591397849462
AF-A0A1F7IXX1-F1-model_v4.domain5.pdb,3495.03955078125,4134.43017578125,1.0,#cb334c,cluster_4,AFDB,2,1,106.0,82.81764150943397
AF-A0A1F7TU06-F1-model_v4.domain4.pdb,3690.384033203125,4033.9794921875,1.0,#cb334c,cluster_4,AFDB,2,1,107.0,81.4811214953271
AF-A0A1F7TXU4-F1-model_v4.domain1.pdb,3097.5458984375,4236.55078125,1.0,#cb334c,cluster_4,AFDB,2,1,128.0,85.752265625
AF-A0A1F7V131-F1-model_v4.domain5.pdb,3526.01220703125,4054.780029296875,1.0,#cb334c,cluster_4,AFDB,1,1,131.0,76.00145038167938
AF-A0A1F7WEF8-F1-model_v4.domain5.pdb,3504.087646484375,4119.77001953125,1.0,#cb334c,cluster_4,AFDB,2,1,120.0,78.88883333333334
AF-A0A1F7WZ83-F1-model_v4.domain0.pdb,4914.890625,3893.399169921875,1.0,#9e0142,cluster_0,AFDB,1,1,211.0,90.28336492890996
AF-A0A1F7X2I9-F1-model_v4.domain0.pdb,4894.70849609375,3908.65087890625,1.0,#9e0142,cluster_0,AFDB,1,1,266.0,84.68086466165414
AF-A0A1F7YEJ1-F1-model_v4.domain0.pdb,4438.25244140625,4197.02978515625,1.0,#9e0142,cluster_0,AFDB,1,1,92.0,86.73054347826086
AF-A0A1F8CLK7-F1-model_v4.domain0.pdb,4908.9833984375,3325.614013671875,1.0,#a4daa4,cluster_34,AFDB,1,1,66.0,89.72969696969699
AF-A0A1F8EKK4-F1-model_v4.domain0.pdb,4412.03173828125,4610.5830078125,1.0,#9e0142,cluster_0,AFDB,1,1,82.0,89.43768292682927
AF-A0A1F8GCQ3-F1-model_v4.domain1.pdb,3125.615478515625,4269.95751953125,1.0,#cb334c,cluster_4,AFDB,8,1,133.0,88.056992481203
AF-A0A1F8JH65-F1-model_v4.domain5.pdb,3625.5634765625,4050.46240234375,1.0,#cb334c,cluster_4,AFDB,1,1,152.0,74.40486842105264
AF-A0A1F8JI31-F1-model_v4.domain0.pdb,4188.4482421875,5169.115234375,1.0,#b0dfa2,cluster_33,AFDB,1,1,152.0,92.74118421052631
AF-A0A1F8NB75-F1-model_v4.domain0.pdb,4934.24853515625,3978.6640625,1.0,#9e0142,cluster_0,AFDB,1,1,239.0,84.64874476987447
AF-A0A1F8NHS3-F1-model_v4.domain0.pdb,4226.85498046875,5150.59619140625,1.0,#b0dfa2,cluster_33,AFDB,1,1,155.0,73.82832258064516
AF-A0A1F8S3M0-F1-model_v4.domain0.pdb,3159.2255859375,4129.65380859375,1.0,#cb334c,cluster_4,AFDB,1,1,175.0,82.90714285714286
AF-A0A1F8U0U7-F1-model_v4.domain0.pdb,4049.794189453125,3341.87109375,1.0,#a80c44,cluster_1,AFDB,1,1,99.0,94.93171717171717
AF-A0A1F9ARH7-F1-model_v4.domain2.pdb,3262.369384765625,4052.587890625,1.0,#cb334c,cluster_4,AFDB,1,1,125.0,77.18224
AF-A0A1F9BKN1-F1-model_v4.domain0.pdb,3394.10888671875,4440.58935546875,1.0,#fdd481,cluster_18,AFDB,1,1,88.0,89.09397727272727
AF-A0A1F9F428-F1-model_v4.domain1.pdb,3257.1025390625,4057.058837890625,1.0,#cb334c,cluster_4,AFDB,1,1,121.0,79.9809090909091
AF-A0A1F9GX10-F1-model_v4.domain1.pdb,3213.95556640625,4058.497802734375,1.0,#cb334c,cluster_4,AFDB,1,1,123.0,78.72268292682928
AF-A0A1F9IIL0-F1-model_v4.domain0.pdb,4985.90234375,3631.54150390625,1.0,#fee493,cluster_20,AFDB,1,1,167.0,90.7559880239521
AF-A0A1F9KR63-F1-model_v4.domain1.pdb,3236.06005859375,4067.18408203125,1.0,#cb334c,cluster_4,AFDB,1,1,132.0,75.75075757575756
AF-A0A1F9WR67-F1-model_v4.domain3.pdb,3163.239013671875,4451.53759765625,1.0,#808080,Unclustered,AFDB,1,1,149.0,71.25469798657718
AF-A0A1F9XKK2-F1-model_v4.domain0.pdb,4141.0595703125,3495.1533203125,1.0,#a80c44,cluster_1,AFDB,6,1,108.0,93.81925925925927
AF-A0A1G0NDW0-F1-model_v4.domain0.pdb,4113.1982421875,3420.31396484375,1.0,#a80c44,cluster_1,AFDB,1,1,103.0,93.69699029126217
AF-A0A1G0P4K0-F1-model_v4.domain0.pdb,5061.95654296875,3647.586669921875,1.0,#fee493,cluster_20,AFDB,1,1,132.0,72.67075757575756
AF-A0A1G0TI78-F1-model_v4.domain0.pdb,4445.7265625,4496.71728515625,1.0,#9e0142,cluster_0,AFDB,2,1,90.0,86.94377777777777
AF-A0A1G0Y9I9-F1-model_v4.domain2.pdb,3413.313232421875,3945.986328125,1.0,#cb334c,cluster_4,AFDB,1,1,96.0,68.1478125
AF-A0A1G0ZPD4-F1-model_v4.domain0.pdb,3512.7216796875,3874.699951171875,1.0,#808080,Unclustered,AFDB,1,1,77.0,80.59987012987014
AF-A0A4R6PTW0-F1-model_v4.domain0.pdb,3962.014404296875,3772.144287109375,1.0,#b31847,cluster_2,AFDB,1,1,106.0,82.59867924528301
AF-A0A4R6Y567-F1-model_v4.domain0.pdb,4322.1171875,3732.47509765625,1.0,#a80c44,cluster_1,AFDB,1,1,126.0,92.7220634920635
AF-A0A4R7C364-F1-model_v4.domain1.pdb,4160.54150390625,5037.39111328125,1.0,#b0dfa2,cluster_33,AFDB,1,1,78.0,76.00179487179487
AF-A0A4R7DID4-F1-model_v4.domain0.pdb,4224.04833984375,5076.61083984375,1.0,#b0dfa2,cluster_33,AFDB,1,1,119.0,88.49210084033615
AF-A0A4R7KQF0-F1-model_v4.domain0.pdb,3850.2607421875,3671.887939453125,1.0,#808080,Unclustered,AFDB,2,1,86.0,79.20162790697674
AF-A0A4R7KQM4-F1-model_v4.domain0.pdb,3864.281005859375,3634.86767578125,1.0,#808080,Unclustered,AFDB,1,1,93.0,87.41419354838708
AF-A0A4R7L0Q9-F1-model_v4.domain5.pdb,3624.40625,4086.422607421875,1.0,#cb334c,cluster_4,AFDB,1,1,113.0,81.68061946902655
AF-A0A4R7MSZ8-F1-model_v4.domain0.pdb,4195.64208984375,2956.489501953125,1.0,#808080,Unclustered,AFDB,1,1,98.0,93.33244897959186
AF-A0A4R7MSZ8-F1-model_v4.domain1.pdb,3567.163330078125,4121.00732421875,1.0,#cb334c,cluster_4,AFDB,1,1,89.0,93.25617977528091
AF-A0A4R7UEC4-F1-model_v4.domain0.pdb,3735.82177734375,4720.7060546875,1.0,#f88e52,cluster_12,AFDB,1,1,113.0,83.7441592920354
AF-A0A4R9GSP2-F1-model_v4.domain0.pdb,4127.70556640625,3379.966796875,1.0,#a80c44,cluster_1,AFDB,1,1,107.0,91.56504672897195
AF-A0A4S2AP12-F1-model_v4.domain0.pdb,4135.8330078125,3508.22607421875,1.0,#a80c44,cluster_1,AFDB,1,1,99.0,94.45656565656569
AF-A0A4S2BRC0-F1-model_v4.domain0.pdb,3676.176513671875,4654.45068359375,1.0,#f88e52,cluster_12,AFDB,1,1,188.0,88.97127659574467
AF-A0A4S2GEW8-F1-model_v4.domain0.pdb,4202.95361328125,3939.865478515625,1.0,#fdc877,cluster_17,AFDB,1,1,105.0,90.52809523809525
AF-A0A4S2L7L3-F1-model_v4.domain0.pdb,4187.73291015625,3575.682861328125,1.0,#a80c44,cluster_1,AFDB,1,1,98.0,93.47244897959185
AF-A0A4S2RTG3-F1-model_v4.domain0.pdb,4109.45947265625,5054.37451171875,1.0,#b0dfa2,cluster_33,AFDB,1,1,124.0,77.65016129032259
AF-A0A4S4B9A2-F1-model_v4.domain0.pdb,4220.32177734375,3352.90283203125,1.0,#a80c44,cluster_1,AFDB,1,1,221.0,70.84800904977375
AF-A0A4T0KFI0-F1-model_v4.domain0.pdb,4177.54248046875,3530.847412109375,1.0,#a80c44,cluster_1,AFDB,1,1,103.0,94.58398058252426
AF-A0A4U0GGR8-F1-model_v4.domain0.pdb,4237.37841796875,3460.2060546875,1.0,#a80c44,cluster_1,AFDB,1,1,102.0,97.00303921568627
AF-A0A4U1G5D0-F1-model_v4.domain0.pdb,3109.355224609375,4555.79052734375,1.0,#808080,Unclustered,AFDB,1,1,126.0,79.74968253968257
AF-A0A4U1GXD6-F1-model_v4.domain2.pdb,5020.1953125,4516.16845703125,1.0,#d5ee9b,cluster_30,AFDB,1,1,71.0,94.56915492957746
AF-A0A4U5MFD9-F1-model_v4.domain0.pdb,4204.5888671875,3424.957275390625,1.0,#a80c44,cluster_1,AFDB,1,1,103.0,93.85883495145632
AF-A0A4U5MK78-F1-model_v4.domain0.pdb,3350.916748046875,3445.852783203125,1.0,#808080,Unclustered,AFDB,1,1,99.0,73.03818181818181
AF-A0A4U6LZX9-F1-model_v4.domain0.pdb,4377.37060546875,3678.902099609375,1.0,#a80c44,cluster_1,AFDB,2,1,93.0,91.23376344086022
AF-A0A4U8YP22-F1-model_v4.domain0.pdb,5046.6181640625,3603.82861328125,1.0,#fee493,cluster_20,AFDB,1,1,183.0,74.3096174863388
AF-A0A4U9ILC8-F1-model_v4.domain0.pdb,4376.6953125,3648.06982421875,1.0,#808080,Unclustered,AFDB,2,1,66.0,86.75636363636363
AF-A0A4V0Y8T8-F1-model_v4.domain0.pdb,4109.05517578125,4490.7451171875,1.0,#fdc877,cluster_17,AFDB,2,1,96.0,87.39208333333333
AF-A0A4V0ZRD2-F1-model_v4.domain0.pdb,4085.98486328125,3589.216064453125,1.0,#a80c44,cluster_1,AFDB,1,1,117.0,89.97162393162394
AF-A0A4V1LGW3-F1-model_v4.domain0.pdb,3358.028564453125,3888.670166015625,1.0,#cb334c,cluster_4,AFDB,1,1,101.0,87.40425742574256
AF-A0A4V1NQL4-F1-model_v4.domain0.pdb,5099.158203125,4548.330078125,1.0,#808080,Unclustered,AFDB,2,1,60.0,91.89649999999999
AF-A0A4V1QXS7-F1-model_v4.domain0.pdb,3971.802490234375,3387.2861328125,1.0,#a80c44,cluster_1,AFDB,1,1,101.0,94.08940594059409
AF-A0A4V1URC4-F1-model_v4.domain0.pdb,3426.252685546875,4432.072265625,1.0,#fdd481,cluster_18,AFDB,1,1,113.0,77.27053097345134
AF-A0A4V2P0P9-F1-model_v4.domain3.pdb,4564.56005859375,5138.1875,1.0,#808080,Unclustered,AFDB,1,1,76.0,73.09539473684212
AF-A0A4V2Q8G5-F1-model_v4.domain0.pdb,3937.289306640625,4918.87451171875,1.0,#f88e52,cluster_12,AFDB,1,1,105.0,94.2021904761905
AF-A0A4V2RMZ2-F1-model_v4.domain1.pdb,3811.16162109375,5179.47314453125,1.0,#808080,Unclustered,AFDB,1,1,98.0,53.65734693877551
AF-A0A4V2YZS7-F1-model_v4.domain0.pdb,4109.77783203125,3669.05419921875,1.0,#a80c44,cluster_1,AFDB,2,1,102.0,95.45803921568628
AF-A0A4V3WDK9-F1-model_v4.domain0.pdb,3872.3662109375,4915.42236328125,1.0,#f88e52,cluster_12,AFDB,1,1,101.0,85.16782178217821
AF-A0A4V3WSP3-F1-model_v4.domain0.pdb,4139.421875,3608.069580078125,1.0,#a80c44,cluster_1,AFDB,1,1,108.0,93.38101851851853
AF-A0A4V4MLS2-F1-model_v4.domain0.pdb,3455.410888671875,3489.0380859375,1.0,#cb334c,cluster_4,AFDB,1,1,203.0,46.15502463054188
AF-A0A4V5ZYW2-F1-model_v4.domain0.pdb,3359.38427734375,3407.7646484375,1.0,#808080,Unclustered,AFDB,1,1,102.0,84.05411764705885
AF-A0A4V6M270-F1-model_v4.domain0.pdb,4724.29833984375,4050.666748046875,1.0,#808080,Unclustered,AFDB,1,1,138.0,71.66884057971014
